P_20231206_152139_BURST_001 - Copy (2).jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001 - Copy (3).jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001 - Copy (4).jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001 - Copy (5).jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001 - Copy (6).jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001 - Copy.jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152139_BURST_001.jpg,Up,2839.2485,2072.228,-368.45377,2866.6135,2016.7178,-292.64142,2864.3784,2012.0159,-292.4156,2861.7368,2007.1919,-292.18823,2863.1196,2013.3291,-437.73694,2859.1443,2006.8667,-437.8335,2855.04,2000.8057,-437.79132,2798.2922,1963.0173,166.10258,2796.3713,1966.0901,-479.66205,2788.3308,2088.139,-171.4945,2783.9941,2083.3088,-360.0418,2420.9185,2006.9683,908.44794,2571.0352,2089.518,-834.2683,2328.683,2370.1716,1136.1875,2565.6338,2499.8098,-1086.3616,2368.1875,2677.3203,847.1489,2577.4888,2885.8416,-1032.8729,2439.9868,2672.3955,902.3143,2674.0078,2918.0962,-1229.7883,2456.5244,2677.4387,726.7726,2681.1562,2892.6353,-1057.8492,2434.121,2688.7021,764.1316,2640.1733,2880.6235,-966.73645,1756.173,2210.5818,502.4253,1801.169,2273.6333,-503.094,1252.9854,2466.5427,675.05945,1255.7766,2521.224,-354.3834,721.9557,2547.386,1068.9299,667.5786,2600.5254,-101.276245,596.64624,2507.1755,1096.512,552.2272,2568.266,-96.95035,676.548,2753.0288,889.5963,620.6865,2804.339,-417.76294
P_20231206_152200_BURST_001 - Copy (2).jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001 - Copy (3).jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001 - Copy (4).jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001 - Copy (5).jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001 - Copy (6).jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001 - Copy.jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_001.jpg,Up,2727.2517,2172.8936,-193.6868,2749.1914,2111.539,-133.9028,2746.1016,2107.479,-133.6998,2741.982,2102.9822,-133.42625,2744.609,2109.3047,-251.72986,2739.1655,2104.6484,-251.83406,2732.9258,2100.195,-251.78003,2669.9277,2069.3687,249.2969,2670.3745,2076.101,-277.26007,2678.0034,2197.1567,-29.35535,2670.9146,2193.1218,-183.28067,2306.9575,2159.8984,894.157,2446.4482,2233.0398,-660.5201,2254.391,2548.3552,1003.8109,2468.9727,2662.2183,-870.7362,2308.9595,2869.4695,736.9703,2470.6162,3063.5645,-878.3733,2376.1284,2859.4485,786.61865,2589.7388,3092.2788,-1073.0791,2389.5618,2866.5952,605.0175,2594.4907,3073.4832,-893.35693,2363.274,2881.098,654.17676,2553.121,3061.5396,-814.64185,1650.781,2394.143,459.38086,1691.425,2463.4082,-459.54227,1133.7448,2633.4866,518.4465,1129.48,2677.4077,-446.02795,564.07275,2718.3738,819.4839,506.1548,2763.608,-302.40582,459.33957,2669.6287,835.2385,402.46857,2717.1675,-303.80322,482.48492,2929.732,587.1889,424.14523,2976.7136,-653.90753
P_20231206_152200_BURST_002 - Copy (2).jpg,Up,2725.5798,2180.5205,-198.1261,2746.4448,2116.7637,-134.3991,2742.692,2112.147,-134.16908,2737.9233,2107.396,-133.86868,2743.166,2115.345,-251.9805,2737.8347,2110.342,-252.09425,2731.685,2105.9631,-251.95743,2665.6987,2072.3386,261.28625,2668.6401,2082.8347,-264.5488,2677.6895,2205.5151,-29.53329,2670.9976,2202.6545,-183.18846,2308.9363,2151.0715,907.5562,2454.7375,2243.778,-645.3415,2250.2178,2554.9392,989.71423,2463.2314,2686.4644,-834.97485,2314.0623,2874.0715,689.9573,2473.8652,3081.8364,-778.0443,2382.4153,2863.192,735.3312,2587.0361,3101.5708,-960.9822,2398.4272,2871.3982,558.6518,2592.4417,3083.7112,-776.3893,2370.566,2884.3374,608.08716,2553.4136,3075.2734,-710.71063,1656.2363,2384.907,463.32074,1708.0063,2471.0215,-463.59348,1136.55,2615.2485,514.82635,1135.2695,2690.905,-445.66287,559.4687,2718.5962,781.253,503.07907,2774.705,-326.85306,457.10403,2679.7078,793.6493,401.38055,2740.1963,-330.13284,506.17786,2934.0205,549.9284,444.8736,2995.1782,-664.8174
P_20231206_152200_BURST_002 - Copy (3).jpg,Up,2725.5798,2180.5205,-198.1261,2746.4448,2116.7637,-134.3991,2742.692,2112.147,-134.16908,2737.9233,2107.396,-133.86868,2743.166,2115.345,-251.9805,2737.8347,2110.342,-252.09425,2731.685,2105.9631,-251.95743,2665.6987,2072.3386,261.28625,2668.6401,2082.8347,-264.5488,2677.6895,2205.5151,-29.53329,2670.9976,2202.6545,-183.18846,2308.9363,2151.0715,907.5562,2454.7375,2243.778,-645.3415,2250.2178,2554.9392,989.71423,2463.2314,2686.4644,-834.97485,2314.0623,2874.0715,689.9573,2473.8652,3081.8364,-778.0443,2382.4153,2863.192,735.3312,2587.0361,3101.5708,-960.9822,2398.4272,2871.3982,558.6518,2592.4417,3083.7112,-776.3893,2370.566,2884.3374,608.08716,2553.4136,3075.2734,-710.71063,1656.2363,2384.907,463.32074,1708.0063,2471.0215,-463.59348,1136.55,2615.2485,514.82635,1135.2695,2690.905,-445.66287,559.4687,2718.5962,781.253,503.07907,2774.705,-326.85306,457.10403,2679.7078,793.6493,401.38055,2740.1963,-330.13284,506.17786,2934.0205,549.9284,444.8736,2995.1782,-664.8174
P_20231206_152200_BURST_002 - Copy (4).jpg,Up,2725.5798,2180.5205,-198.1261,2746.4448,2116.7637,-134.3991,2742.692,2112.147,-134.16908,2737.9233,2107.396,-133.86868,2743.166,2115.345,-251.9805,2737.8347,2110.342,-252.09425,2731.685,2105.9631,-251.95743,2665.6987,2072.3386,261.28625,2668.6401,2082.8347,-264.5488,2677.6895,2205.5151,-29.53329,2670.9976,2202.6545,-183.18846,2308.9363,2151.0715,907.5562,2454.7375,2243.778,-645.3415,2250.2178,2554.9392,989.71423,2463.2314,2686.4644,-834.97485,2314.0623,2874.0715,689.9573,2473.8652,3081.8364,-778.0443,2382.4153,2863.192,735.3312,2587.0361,3101.5708,-960.9822,2398.4272,2871.3982,558.6518,2592.4417,3083.7112,-776.3893,2370.566,2884.3374,608.08716,2553.4136,3075.2734,-710.71063,1656.2363,2384.907,463.32074,1708.0063,2471.0215,-463.59348,1136.55,2615.2485,514.82635,1135.2695,2690.905,-445.66287,559.4687,2718.5962,781.253,503.07907,2774.705,-326.85306,457.10403,2679.7078,793.6493,401.38055,2740.1963,-330.13284,506.17786,2934.0205,549.9284,444.8736,2995.1782,-664.8174
P_20231206_152200_BURST_002 - Copy (5).jpg,Up,2725.5798,2180.5205,-198.1261,2746.4448,2116.7637,-134.3991,2742.692,2112.147,-134.16908,2737.9233,2107.396,-133.86868,2743.166,2115.345,-251.9805,2737.8347,2110.342,-252.09425,2731.685,2105.9631,-251.95743,2665.6987,2072.3386,261.28625,2668.6401,2082.8347,-264.5488,2677.6895,2205.5151,-29.53329,2670.9976,2202.6545,-183.18846,2308.9363,2151.0715,907.5562,2454.7375,2243.778,-645.3415,2250.2178,2554.9392,989.71423,2463.2314,2686.4644,-834.97485,2314.0623,2874.0715,689.9573,2473.8652,3081.8364,-778.0443,2382.4153,2863.192,735.3312,2587.0361,3101.5708,-960.9822,2398.4272,2871.3982,558.6518,2592.4417,3083.7112,-776.3893,2370.566,2884.3374,608.08716,2553.4136,3075.2734,-710.71063,1656.2363,2384.907,463.32074,1708.0063,2471.0215,-463.59348,1136.55,2615.2485,514.82635,1135.2695,2690.905,-445.66287,559.4687,2718.5962,781.253,503.07907,2774.705,-326.85306,457.10403,2679.7078,793.6493,401.38055,2740.1963,-330.13284,506.17786,2934.0205,549.9284,444.8736,2995.1782,-664.8174
